time_ns,time_ps,Tmax_K,melt_exists,vapor_exists,melt_depth_um,melt_radius_um,vapor_depth_um,vapor_radius_um,crater_depth_um,crater_radius_um,r_at_Tmax_um,z_at_Tmax_um
1.2288,1228.8,637.17113,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.2588,1258.8,633.04465,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.2888,1288.8,629.06797,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.3188,1318.8,625.22866,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.3488,1348.8,621.52242,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.3788,1378.8,617.93843,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.4088,1408.8,614.47327,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.4388,1438.8000000000002,611.11746,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.4688,1468.8000000000002,607.8683,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.4988,1498.8,604.71743,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.5288000000000002,1528.8000000000002,601.66269,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.5588,1558.8,598.69669,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.5888,1588.8,595.81769,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.6188,1618.8,593.01913,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.6488,1648.8,590.29962,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.6787999999999998,1678.8,587.6533,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.7088,1708.8000000000002,585.07905,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.7388,1738.8,582.57162,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.7688,1768.8,580.13012,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.7988,1798.8,577.74983,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.8288,1828.8,575.43003,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.8588,1858.8,573.16647,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.8888,1888.8,570.95856,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.9188,1918.8,568.80247,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.9487999999999999,1948.8,566.69772,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.9788000000000001,1978.8000000000002,564.64084,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.0088000000000004,2008.8000000000004,562.63145,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.0387999999999997,2038.7999999999997,560.66638,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.0688,2068.8,558.74534,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.0988,2098.8,556.86545,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.1288,2128.8,555.02645,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.1588,2158.7999999999997,553.22573,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.1888,2188.8,551.4631,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.2188,2218.7999999999997,549.73614,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.2488,2248.8,548.04471,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.2788,2278.7999999999997,546.3866,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.3087999999999997,2308.7999999999997,544.76169,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.3388,2338.8,543.16797,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.3688000000000002,2368.8,541.60533,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.3987999999999996,2398.7999999999997,540.07193,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.4288,2428.7999999999997,538.56766,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.4588,2458.8,537.09086,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.4888000000000003,2488.8,535.64142,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.5187999999999997,2518.7999999999997,534.2178,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.5488,2548.8,532.81994,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.5788,2578.8,531.44639,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.6088,2608.8,530.09709,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.6388000000000003,2638.8,528.77074,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.6688,2668.8,527.46726,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.6988,2698.7999999999997,526.18545,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.7288,2728.8,524.92525,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.7588000000000004,2758.8,523.68554,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.7887999999999997,2788.7999999999997,522.46627,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.8188,2818.8,521.26641,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.8488,2848.8,520.08589,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.8788,2878.8,518.92377,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.9088,2908.7999999999997,517.78,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.9388,2938.8,516.65369,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.9688,2968.7999999999997,515.54478,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.9988,2998.8,514.45247,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.0288,3028.7999999999997,513.37669,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.0587999999999997,3058.7999999999997,512.31669,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.0888,3088.8,511.27243,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.1188000000000002,3118.8,510.24318,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.1487999999999996,3148.7999999999997,509.22891,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.1788,3178.7999999999997,508.22896,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.2088,3208.8,507.24327,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.2388,3238.7999999999997,506.27123,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.2688,3268.8,505.31281,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.2988,3298.8,504.36742,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.3287999999999998,3328.7999999999997,503.43502,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.3588,3358.8,502.51508,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.3888000000000003,3388.8,501.60754,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.4188,3418.8,500.71192,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.4488,3448.7999999999997,499.82817,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.4788,3478.8,498.95581,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.5088000000000004,3508.8,498.09481,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.5387999999999997,3538.7999999999997,497.24472,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.5688,3568.8,496.40551,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.5988,3598.8,495.57677,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.6288,3628.8,494.75844,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.6588,3658.7999999999997,493.95015,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.6888,3688.8,493.15186,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.7188,3718.7999999999997,492.3632,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.7488,3748.8,491.58413,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.7788,3778.7999999999997,490.81431,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.8087999999999997,3808.7999999999997,490.0537,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.8388000000000004,3838.8000000000006,489.30199,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.8688000000000002,3868.8,488.55912,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.8988,3898.8,487.82481,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.9288000000000003,3928.8,487.09901,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.9588,3958.8,486.38143,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.9888,3988.7999999999997,485.67205,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.018800000000001,4018.8000000000006,484.97059,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.0488,4048.8,484.277,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.0788,4078.8,483.59105,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.1088000000000005,4108.8,482.9127,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.1388,4138.8,482.2417,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.1688,4168.8,481.57801,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.1988,4198.8,480.92143,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.2288,4228.799999999999,480.27189,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.2588,4258.8,479.62921,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.2888,4288.8,478.99333,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.3188,4318.8,478.36406,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.3488,4348.8,477.74136,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.3788,4378.8,477.12504,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.4088,4408.8,476.51507,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.4388,4438.799999999999,475.91127,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.4688,4468.8,475.3136,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.4988,4498.8,474.72189,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.5287999999999995,4528.799999999999,474.13611,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.558800000000001,4558.8,473.5561,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.5888,4588.8,472.98182,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.618799999999999,4618.799999999999,472.41312,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.6488000000000005,4648.8,471.84997,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.6788,4678.8,471.29222,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.7088,4708.8,470.73983,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.7388,4738.8,470.19268,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.7688,4768.799999999999,469.65073,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.7988,4798.8,469.11385,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.8288,4828.8,468.582,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.8588,4858.799999999999,468.05506,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.8888,4888.8,467.53301,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.9188,4918.8,467.01572,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.9488,4948.8,466.50315,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.9788,4978.799999999999,465.99522,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5.0,5000.0,465.63985,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
