case,step,time_ps,x_nm,surface_z_nm
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,-0.45945,-1.39566
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,-0.25945,-1.168535
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,-0.05945,-1.414885
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,0.14055,-1.2681
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,0.34055,-1.395775
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,0.54055,-1.29786
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,0.74055,-1.3752
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,0.94055,-1.0191
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,1.14055,-1.41376
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,1.34055,-1.13697
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,1.54055,-1.55546
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,1.74055,-1.00261
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,1.94055,-1.43646
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,2.14055,-1.14154
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,2.34055,-1.26446
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,2.54055,-1.289425
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,2.74055,-1.132945
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,2.94055,-1.41523
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,3.14055,-1.0112
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,3.34055,-1.3991
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,3.54055,-1.14096
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,3.74055,-1.409575
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,3.94055,-1.2676
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,4.14055,-1.297165
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,4.34055,-1.140235
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,4.54055,-1.40686
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,4.74055,-1.15492
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,4.94055,-1.40251
fluence_0p5_20ps_free_surface_ablation_debug,6000,3,5.14055,-0.952225
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-5.05945,-1.05373
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-4.85945,-1.222875
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-4.65945,-1.285525
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-4.45945,-1.00606
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-4.25945,-1.41178
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-4.05945,-1.13685
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-3.85945,-1.39739
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-3.65945,-1.158885
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-3.45945,-1.3798
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-3.25945,-1.14502
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-3.05945,-1.41074
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-2.85945,-1.233695
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-2.65945,-1.44984
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-2.45945,-1.031705
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-2.25945,-1.4965
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-2.05945,-0.998425
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-1.85945,-1.414
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-1.65945,-1.10134
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-1.45945,-1.2571
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-1.25945,-1.27887
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-1.05945,-1.1485
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-0.85945,-1.409075
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-0.65945,-0.97117
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-0.45945,-1.53103
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-0.25945,-1.13825
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,-0.05945,-1.4271
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,0.14055,-1.0076
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,0.34055,-1.40189
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,0.54055,-1.127225
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,0.74055,-1.38108
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,0.94055,-1.2208
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,1.14055,-1.378385
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,1.34055,-1.11686
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,1.54055,-1.51992
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,1.74055,-0.983695
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,1.94055,-1.4011
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,2.14055,-1.131455
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,2.34055,-1.24378
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,2.54055,-1.50816
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,2.74055,-0.98312
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,2.94055,-1.45393
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,3.14055,-0.989305
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,3.34055,-1.40183
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,3.54055,-1.12306
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,3.74055,-1.39715
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,3.94055,-1.02479
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,4.14055,-1.3825
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,4.34055,-1.1354
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,4.54055,-1.41222
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,4.74055,-0.98645
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,4.94055,-1.50311
fluence_0p5_20ps_free_surface_ablation_debug,7000,3.5,5.14055,-0.877945
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-5.05945,-1.228805
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-4.85945,-1.075625
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-4.65945,-1.5203
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-4.45945,-0.969235
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-4.25945,-1.50134
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-4.05945,-1.1042
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-3.85945,-1.4059
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-3.65945,-1.126235
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-3.45945,-1.39112
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-3.25945,-1.10988
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-3.05945,-1.376565
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-2.85945,-0.99083
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-2.65945,-1.5154
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-2.45945,-1.111025
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-2.25945,-1.536245
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-2.05945,-0.98521
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-1.85945,-1.577
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-1.65945,-0.9701
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-1.45945,-1.23587
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-1.25945,-1.24782
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-1.05945,-1.10503
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-0.85945,-1.38456
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-0.65945,-0.974135
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-0.45945,-1.40872
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-0.25945,-1.1044
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,-0.05945,-1.404325
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,0.14055,-1.00986
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,0.34055,-1.3679
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,0.54055,-1.11486
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,0.74055,-1.39735
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,0.94055,-0.9748
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,1.14055,-1.53429
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,1.34055,-0.83829
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,1.54055,-1.5472
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,1.74055,-0.98044
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,1.94055,-1.374575
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,2.14055,-1.2665
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,2.34055,-1.065875
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,2.54055,-1.498395
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,2.74055,-0.83888
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,2.94055,-1.66117
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,3.14055,-0.9965
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,3.34055,-1.51228
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,3.54055,-1.10368
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,3.74055,-1.391835
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,3.94055,-1.221
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,4.14055,-1.50353
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,4.34055,-1.11232
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,4.54055,-1.40078
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,4.74055,-0.98411
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,4.94055,-1.392195
fluence_0p5_20ps_free_surface_ablation_debug,8000,4,5.14055,-0.74444
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-5.05945,-1.37107
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-4.85945,-1.071705
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-4.65945,-1.495985
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-4.45945,-0.98684
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-4.25945,-1.518495
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-4.05945,-0.840905
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-3.85945,-1.498255
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-3.65945,-0.99381
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-3.45945,-1.55722
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-3.25945,-1.1267
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-3.05945,-1.4875
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-2.85945,-0.92293
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-2.65945,-1.48585
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-2.45945,-1.0792
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-2.25945,-1.50176
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-2.05945,-0.95477
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-1.85945,-1.39574
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-1.65945,-1.10326
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-1.45945,-1.384465
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-1.25945,-1.2254
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-1.05945,-1.106745
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-0.85945,-1.48528
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-0.65945,-0.97476
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-0.45945,-1.50005
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-0.25945,-1.09336
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,-0.05945,-1.48635
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,0.14055,-1.00508
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,0.34055,-1.49904
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,0.54055,-1.07958
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,0.74055,-1.47494
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,0.94055,-0.99304
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,1.14055,-1.50031
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,1.34055,-1.08415
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,1.54055,-1.50037
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,1.74055,-0.9768
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,1.94055,-1.55512
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,2.14055,-1.098
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,2.34055,-1.2516
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,2.54055,-1.22966
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,2.74055,-1.0844
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,2.94055,-1.37625
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,3.14055,-0.97863
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,3.34055,-1.48938
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,3.54055,-1.10646
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,3.74055,-1.4042
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,3.94055,-1.21446
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,4.14055,-1.474525
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,4.34055,-1.09782
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,4.54055,-1.49988
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,4.74055,-0.96724
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,4.94055,-1.37209
fluence_0p5_20ps_free_surface_ablation_debug,9000,4.5,5.14055,-0.527795
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-5.05945,-1.21254
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-4.85945,-1.19745
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-4.65945,-1.38438
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-4.45945,-0.96365
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-4.25945,-1.496525
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-4.05945,-1.10153
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-3.85945,-1.48409
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-3.65945,-0.953305
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-3.45945,-1.49952
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-3.25945,-1.09138
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-3.05945,-1.52668
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-2.85945,-1.04578
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-2.65945,-1.46495
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-2.45945,-1.0638
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-2.25945,-1.487445
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-2.05945,-1.16386
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-1.85945,-1.492685
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-1.65945,-1.19025
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-1.45945,-1.17314
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-1.25945,-1.49593
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-1.05945,-0.96806
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-0.85945,-1.48311
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-0.65945,-0.947615
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-0.45945,-1.50384
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-0.25945,-1.10155
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,-0.05945,-1.48492
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,0.14055,-0.92222
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,0.34055,-1.56934
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,0.54055,-1.10082
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,0.74055,-1.496455
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,0.94055,-0.93595
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,1.14055,-1.515105
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,1.34055,-1.04689
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,1.54055,-1.4388
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,1.74055,-0.954825
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,1.94055,-1.36894
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,2.14055,-1.22108
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,2.34055,-1.18288
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,2.54055,-1.340025
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,2.74055,-1.11644
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,2.94055,-1.416
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,3.14055,-0.94221
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,3.34055,-1.50295
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,3.54055,-1.05987
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,3.74055,-1.494085
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,3.94055,-1.20207
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,4.14055,-1.502045
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,4.34055,-1.0557
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,4.54055,-1.59052
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,4.74055,-0.93686
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,4.94055,-1.61509
fluence_0p5_20ps_free_surface_ablation_debug,10000,5,5.14055,-1.076125
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-5.05945,-0.96368
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-4.85945,-1.12285
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-4.65945,-1.4548
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-4.45945,-0.94807
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-4.25945,-1.49844
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-4.05945,-0.99956
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-3.85945,-1.5268
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-3.65945,-0.92294
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-3.45945,-1.6218
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-3.25945,-1.034325
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-3.05945,-1.4783
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-2.85945,-0.9321
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-2.65945,-1.59025
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-2.45945,-1.04785
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-2.25945,-1.58766
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-2.05945,-1.16424
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-1.85945,-1.44756
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-1.65945,-1.22366
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-1.45945,-1.223625
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-1.25945,-1.4727
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-1.05945,-0.919065
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-0.85945,-1.6055
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-0.65945,-0.92637
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-0.45945,-1.58482
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-0.25945,-1.07508
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,-0.05945,-1.604315
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,0.14055,-0.92612
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,0.34055,-1.51194
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,0.54055,-0.811275
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,0.74055,-1.606595
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,0.94055,-1.13494
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,1.14055,-1.4572
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,1.34055,-1.04412
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,1.54055,-1.607635
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,1.74055,-0.91732
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,1.94055,-1.5857
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,2.14055,-1.057985
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,2.34055,-1.18492
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,2.54055,-1.48846
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,2.74055,-1.06562
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,2.94055,-1.35838
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,3.14055,-1.06103
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,3.34055,-1.48815
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,3.54055,-1.121
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,3.74055,-1.49682
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,3.94055,-0.943515
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,4.14055,-1.48428
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,4.34055,-1.04096
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,4.54055,-1.56598
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,4.74055,-0.98892
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,4.94055,-1.74084
fluence_0p5_20ps_free_surface_ablation_debug,11000,5.5,5.14055,-0.75466
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-5.05945,-1.39095
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-4.85945,-1.08715
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-4.65945,-1.45658
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-4.45945,-0.904315
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-4.25945,-1.6026
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-4.05945,-0.880375
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-3.85945,-1.616455
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-3.65945,-0.91087
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-3.45945,-1.5709
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-3.25945,-1.03832
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-3.05945,-1.47232
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-2.85945,-0.912425
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-2.65945,-1.61724
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-2.45945,-1.05754
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-2.25945,-1.5885
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-2.05945,-0.92232
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-1.85945,-1.326975
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-1.65945,-1.26582
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-1.45945,-1.16508
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-1.25945,-1.337435
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-1.05945,-1.20092
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-0.85945,-1.59089
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-0.65945,-0.89022
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-0.45945,-1.58962
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-0.25945,-0.985785
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,-0.05945,-1.62264
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,0.14055,-0.90767
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,0.34055,-1.625125
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,0.54055,-0.76442
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,0.74055,-1.58258
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,0.94055,-0.91025
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,1.14055,-1.644835
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,1.34055,-1.02965
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,1.54055,-1.618365
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,1.74055,-0.8832
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,1.94055,-1.5183
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,2.14055,-1.066775
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,2.34055,-1.19854
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,2.54055,-1.4015
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,2.74055,-1.05015
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,2.94055,-1.64518
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,3.14055,-0.778385
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,3.34055,-1.70142
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,3.54055,-1.0197
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,3.74055,-1.726
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,3.94055,-0.891155
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,4.14055,-1.611945
fluence_0p5_20ps_free_surface_ablation_debug,12000,6,4.34055,-0.998725
