case,step,time_ps,depth_mid_nm,atom_count,mean_atom_temperature_K,mean_stress_proxy_eV
fluence_0p5_100ps,200000,19.9999,6.417138,250,2291.5966,28664.67
fluence_0p5_100ps,200000,19.9999,6.155214,256,2450.0665,184636.08
fluence_0p5_100ps,200000,19.9999,5.89329,248,2547.1103,-119653.44
fluence_0p5_100ps,200000,19.9999,5.631366,246,2565.2294,121571.29
fluence_0p5_100ps,200000,19.9999,5.369442,241,2568.7167,-148239.91
fluence_0p5_100ps,200000,19.9999,5.107518,249,2522.4891,100504.49
fluence_0p5_100ps,200000,19.9999,4.845594,233,2510.6511,17035.035
fluence_0p5_100ps,200000,19.9999,4.58367,230,2304.2855,-131975.63
fluence_0p5_100ps,200000,19.9999,4.321746,238,2407.0803,42864.28
fluence_0p5_100ps,200000,19.9999,4.059822,249,2246.4251,40313.796
fluence_0p5_100ps,200000,19.9999,3.797898,250,2555.1667,39762.261
fluence_0p5_100ps,200000,19.9999,3.535974,244,2472.2534,-482476.73
fluence_0p5_100ps,200000,19.9999,3.27405,250,2576.4769,-457680.81
fluence_0p5_100ps,200000,19.9999,3.012126,247,2376.2974,20961.765
fluence_0p5_100ps,200000,19.9999,2.750202,244,2814.663,172313.53
fluence_0p5_100ps,200000,19.9999,2.488278,243,2260.1153,-155784.34
fluence_0p5_100ps,200000,19.9999,2.226354,235,2289.5962,-127759.6
fluence_0p5_100ps,200000,19.9999,1.96443,245,2280.3686,111866.04
fluence_0p5_100ps,200000,19.9999,1.702506,239,2279.3317,-147759.53
fluence_0p5_100ps,200000,19.9999,1.440582,260,2464.7555,280993.18
fluence_0p5_100ps,200000,19.9999,1.178658,251,2422.8194,266392.04
fluence_0p5_100ps,200000,19.9999,0.916734,258,2406.2443,-273442.69
fluence_0p5_100ps,200000,19.9999,0.65481,244,2190.1307,-18576.914
fluence_0p5_100ps,200000,19.9999,0.392886,266,2445.4868,488764.79
fluence_0p5_100ps,200000,19.9999,0.130962,257,2534.8676,101980.25
fluence_0p5_100ps,210000,20.9999,12.965238,256,,-422.535
fluence_0p5_100ps,210000,20.9999,12.703314,256,,-25.75162
fluence_0p5_100ps,210000,20.9999,12.44139,257,1085.858,-58556.279
fluence_0p5_100ps,210000,20.9999,12.179466,257,2719.4431,-1047.118
fluence_0p5_100ps,210000,20.9999,11.917542,252,2611.0809,70247.181
fluence_0p5_100ps,210000,20.9999,11.655618,260,2652.9342,63397.371
fluence_0p5_100ps,210000,20.9999,11.393694,245,2429.9221,-276793.83
fluence_0p5_100ps,210000,20.9999,11.13177,252,2080.4637,-250797.69
fluence_0p5_100ps,210000,20.9999,10.869846,239,2485.4161,-160306.45
fluence_0p5_100ps,210000,20.9999,10.607922,232,2334.6489,-15973.078
fluence_0p5_100ps,210000,20.9999,10.345998,244,2323.2749,-64555.383
fluence_0p5_100ps,210000,20.9999,10.084074,240,2389.8421,-129778.48
fluence_0p5_100ps,210000,20.9999,9.82215,248,2347.5016,-357140.84
fluence_0p5_100ps,210000,20.9999,9.560226,239,2359.8209,-245840.75
fluence_0p5_100ps,210000,20.9999,9.298302,242,2369.5807,-218379.77
fluence_0p5_100ps,210000,20.9999,9.036378,254,2490.8296,-248301.58
fluence_0p5_100ps,210000,20.9999,8.774454,242,2546.2329,204938.73
fluence_0p5_100ps,210000,20.9999,8.51253,260,2469.6674,-214175.27
fluence_0p5_100ps,210000,20.9999,8.250606,254,2408.9921,-133440.9
fluence_0p5_100ps,210000,20.9999,7.988682,247,2403.9329,-48508.27
fluence_0p5_100ps,210000,20.9999,7.726758,247,2616.1136,-117039.59
fluence_0p5_100ps,210000,20.9999,7.464834,236,2470.4154,-261580.04
fluence_0p5_100ps,210000,20.9999,7.20291,240,2414.5887,-63158.091
fluence_0p5_100ps,210000,20.9999,6.940986,233,2430.3045,-293935.91
fluence_0p5_100ps,210000,20.9999,6.679062,246,2360.9988,-559605.41
fluence_0p5_100ps,210000,20.9999,6.417138,243,2702.5975,-249106.8
fluence_0p5_100ps,210000,20.9999,6.155214,239,2350.3715,-127831.29
fluence_0p5_100ps,210000,20.9999,5.89329,254,2202.1092,-28494.99
fluence_0p5_100ps,210000,20.9999,5.631366,254,2514.4071,59499.538
fluence_0p5_100ps,210000,20.9999,5.369442,248,2397.5769,-323119.58
fluence_0p5_100ps,210000,20.9999,5.107518,256,2390.5931,31355.3
fluence_0p5_100ps,210000,20.9999,4.845594,249,2416.3719,-46463.223
fluence_0p5_100ps,210000,20.9999,4.58367,238,2400.7234,-136.9852
fluence_0p5_100ps,210000,20.9999,4.321746,239,2415.9615,-83448.524
fluence_0p5_100ps,210000,20.9999,4.059822,263,2341.5564,390498.29
fluence_0p5_100ps,210000,20.9999,3.797898,229,2182.1334,-272671.52
fluence_0p5_100ps,210000,20.9999,3.535974,238,2532.1484,-280267.94
fluence_0p5_100ps,210000,20.9999,3.27405,245,2375.5785,-7122.4954
fluence_0p5_100ps,210000,20.9999,3.012126,247,2584.5711,-71729.689
fluence_0p5_100ps,210000,20.9999,2.750202,248,2402.6129,-143305.88
fluence_0p5_100ps,210000,20.9999,2.488278,246,2483.0849,-53396.869
fluence_0p5_100ps,210000,20.9999,2.226354,254,2596.8904,-329041.6
fluence_0p5_100ps,210000,20.9999,1.96443,254,2193.3892,-264465.61
fluence_0p5_100ps,210000,20.9999,1.702506,253,2253.8535,37226.036
fluence_0p5_100ps,210000,20.9999,1.440582,254,2441.9985,-193870.95
fluence_0p5_100ps,210000,20.9999,1.178658,252,2443.246,142884.63
fluence_0p5_100ps,210000,20.9999,0.916734,255,2360.4419,133069.8
fluence_0p5_100ps,210000,20.9999,0.65481,254,2415.965,-114754.29
fluence_0p5_100ps,210000,20.9999,0.392886,256,2482.7979,242571.22
fluence_0p5_100ps,210000,20.9999,0.130962,230,2482.9486,-9807.9393
fluence_0p5_100ps,220000,21.9999,12.965238,256,,-422.535
fluence_0p5_100ps,220000,21.9999,12.703314,256,,367.64292
fluence_0p5_100ps,220000,21.9999,12.44139,258,2917.1554,17695.323
fluence_0p5_100ps,220000,21.9999,12.179466,259,2623.8619,-186402.56
fluence_0p5_100ps,220000,21.9999,11.917542,255,2376.2612,-244432.72
fluence_0p5_100ps,220000,21.9999,11.655618,247,2488.1712,31064.454
fluence_0p5_100ps,220000,21.9999,11.393694,254,2361.8867,-239149.25
fluence_0p5_100ps,220000,21.9999,11.13177,242,2586.9324,-145218.18
fluence_0p5_100ps,220000,21.9999,10.869846,247,2583.3212,-155004.07
fluence_0p5_100ps,220000,21.9999,10.607922,248,2475.9412,15876.776
fluence_0p5_100ps,220000,21.9999,10.345998,248,2646.9277,-321665.07
fluence_0p5_100ps,220000,21.9999,10.084074,250,2510.0005,-67785.608
fluence_0p5_100ps,220000,21.9999,9.82215,243,2781.3424,-30590.346
fluence_0p5_100ps,220000,21.9999,9.560226,241,2617.0632,-239977.25
fluence_0p5_100ps,220000,21.9999,9.298302,257,2415.6042,-230052.72
fluence_0p5_100ps,220000,21.9999,9.036378,237,2568.4573,-336742.51
fluence_0p5_100ps,220000,21.9999,8.774454,256,2431.2319,-155980.69
fluence_0p5_100ps,220000,21.9999,8.51253,241,2426.5572,-6286.477
fluence_0p5_100ps,220000,21.9999,8.250606,248,2365.8212,-156500.82
fluence_0p5_100ps,220000,21.9999,7.988682,247,2533.5357,-178772.82
fluence_0p5_100ps,220000,21.9999,7.726758,256,2857.7811,-146975.72
fluence_0p5_100ps,220000,21.9999,7.464834,246,2567.7286,-326780.43
fluence_0p5_100ps,220000,21.9999,7.20291,254,2442.2027,30220.236
fluence_0p5_100ps,220000,21.9999,6.940986,252,2527.0534,-406834.79
fluence_0p5_100ps,220000,21.9999,6.679062,249,2759.3454,154183.28
fluence_0p5_100ps,220000,21.9999,6.417138,250,2435.102,-262402.22
fluence_0p5_100ps,220000,21.9999,6.155214,240,2370.2074,-218558.07
fluence_0p5_100ps,220000,21.9999,5.89329,248,2313.8362,-420161.62
fluence_0p5_100ps,220000,21.9999,5.631366,235,2551.2529,-111509.26
fluence_0p5_100ps,220000,21.9999,5.369442,240,2441.9397,-423714.04
fluence_0p5_100ps,220000,21.9999,5.107518,246,2292.1502,-215396.93
fluence_0p5_100ps,220000,21.9999,4.845594,253,2476.1955,-50809.369
fluence_0p5_100ps,220000,21.9999,4.58367,247,2382.1777,3393.2501
fluence_0p5_100ps,220000,21.9999,4.321746,248,2294.8902,11810.133
fluence_0p5_100ps,220000,21.9999,4.059822,244,2437.0941,-156585.13
fluence_0p5_100ps,220000,21.9999,3.797898,260,2508.1021,-204275.89
fluence_0p5_100ps,220000,21.9999,3.535974,244,2360.0461,-428572.23
fluence_0p5_100ps,220000,21.9999,3.27405,245,2616.126,-83423.246
fluence_0p5_100ps,220000,21.9999,3.012126,254,2493.1988,-100322.01
fluence_0p5_100ps,220000,21.9999,2.750202,250,2398.5095,327914.66
fluence_0p5_100ps,220000,21.9999,2.488278,245,2411.6569,57744.365
fluence_0p5_100ps,220000,21.9999,2.226354,249,2383.6255,-162463.87
fluence_0p5_100ps,220000,21.9999,1.96443,250,2528.6973,96218.064
fluence_0p5_100ps,220000,21.9999,1.702506,258,2603.6299,-90033.578
fluence_0p5_100ps,220000,21.9999,1.440582,258,2443.5965,180335.34
fluence_0p5_100ps,220000,21.9999,1.178658,263,2495.6434,272931.4
fluence_0p5_100ps,220000,21.9999,0.916734,253,2488.1908,-131152.35
fluence_0p5_100ps,220000,21.9999,0.65481,247,2517.0827,-247419.15
fluence_0p5_100ps,220000,21.9999,0.392886,263,2332.5496,-357055.28
fluence_0p5_100ps,220000,21.9999,0.130962,168,2568.5963,-318402.37
fluence_0p5_100ps,230000,22.9999,12.965238,256,,-422.535
fluence_0p5_100ps,230000,22.9999,12.703314,256,,7080.2339
fluence_0p5_100ps,230000,22.9999,12.44139,258,1972.8996,152320.14
fluence_0p5_100ps,230000,22.9999,12.179466,261,2489.296,-100543.88
fluence_0p5_100ps,230000,22.9999,11.917542,258,2340.2488,-68473.07
fluence_0p5_100ps,230000,22.9999,11.655618,251,2568.2769,86824.132
fluence_0p5_100ps,230000,22.9999,11.393694,250,2650.7433,79459.016
fluence_0p5_100ps,230000,22.9999,11.13177,250,2409.476,24696.105
fluence_0p5_100ps,230000,22.9999,10.869846,258,2392.6395,214678.95
fluence_0p5_100ps,230000,22.9999,10.607922,244,2408.9748,63397.843
fluence_0p5_100ps,230000,22.9999,10.345998,256,2505.9632,-86124.574
fluence_0p5_100ps,230000,22.9999,10.084074,262,2545.7446,10436.441
fluence_0p5_100ps,230000,22.9999,9.82215,240,2552.2033,-181470.16
fluence_0p5_100ps,230000,22.9999,9.560226,260,2438.0025,-172798.59
fluence_0p5_100ps,230000,22.9999,9.298302,254,2475.0329,360260.34
fluence_0p5_100ps,230000,22.9999,9.036378,252,2502.4802,-103459.86
fluence_0p5_100ps,230000,22.9999,8.774454,246,2616.6598,-377858.09
fluence_0p5_100ps,230000,22.9999,8.51253,248,2471.4982,-164916.08
fluence_0p5_100ps,230000,22.9999,8.250606,243,2470.6514,92472.941
fluence_0p5_100ps,230000,22.9999,7.988682,248,2451.8652,-214837.81
fluence_0p5_100ps,230000,22.9999,7.726758,256,2612.9957,-16180.472
fluence_0p5_100ps,230000,22.9999,7.464834,237,2535.4846,-61929.732
fluence_0p5_100ps,230000,22.9999,7.20291,247,2547.4981,-361954.79
fluence_0p5_100ps,230000,22.9999,6.940986,257,2630.9063,-133485.93
fluence_0p5_100ps,230000,22.9999,6.679062,235,2438.8721,184993.21
fluence_0p5_100ps,230000,22.9999,6.417138,259,2407.7741,342944.4
fluence_0p5_100ps,230000,22.9999,6.155214,247,2542.1552,-11376.602
fluence_0p5_100ps,230000,22.9999,5.89329,248,2380.4125,-353760.81
fluence_0p5_100ps,230000,22.9999,5.631366,251,2448.5985,-460530.09
fluence_0p5_100ps,230000,22.9999,5.369442,249,2368.4061,-258276.52
fluence_0p5_100ps,230000,22.9999,5.107518,255,2552.0449,-316167.68
fluence_0p5_100ps,230000,22.9999,4.845594,248,2380.3524,-145811.71
fluence_0p5_100ps,230000,22.9999,4.58367,249,2413.6794,-245557.17
fluence_0p5_100ps,230000,22.9999,4.321746,242,2304.445,-98886.914
fluence_0p5_100ps,230000,22.9999,4.059822,252,2375.9485,45553.631
fluence_0p5_100ps,230000,22.9999,3.797898,244,2363.0494,-210667.92
fluence_0p5_100ps,230000,22.9999,3.535974,243,2314.1129,-492147.12
fluence_0p5_100ps,230000,22.9999,3.27405,252,2411.6489,-152477.31
fluence_0p5_100ps,230000,22.9999,3.012126,255,2471.4413,402627.94
fluence_0p5_100ps,230000,22.9999,2.750202,247,2353.4063,43828.342
fluence_0p5_100ps,230000,22.9999,2.488278,247,2665.5312,-194640.5
fluence_0p5_100ps,230000,22.9999,2.226354,264,2597.0159,-195845.9
fluence_0p5_100ps,230000,22.9999,1.96443,250,2640.5472,-142515.9
fluence_0p5_100ps,230000,22.9999,1.702506,259,2499.2636,13582.234
fluence_0p5_100ps,230000,22.9999,1.440582,264,2575.7879,593473.9
fluence_0p5_100ps,230000,22.9999,1.178658,255,2587.009,474238.51
fluence_0p5_100ps,230000,22.9999,0.916734,255,2715.6847,93172.267
fluence_0p5_100ps,230000,22.9999,0.65481,257,2461.9898,-233592.49
fluence_0p5_100ps,230000,22.9999,0.392886,243,2718.2769,-191957.2
fluence_0p5_100ps,230000,22.9999,0.130962,98,2747.808,-411678.14
fluence_0p5_100ps,240000,23.9999,12.965238,256,,-422.535
fluence_0p5_100ps,240000,23.9999,12.703314,256,,16764.39
fluence_0p5_100ps,240000,23.9999,12.44139,261,1450.0995,68123.052
fluence_0p5_100ps,240000,23.9999,12.179466,268,2515.6356,137311.43
fluence_0p5_100ps,240000,23.9999,11.917542,251,2525.4185,-275191.37
fluence_0p5_100ps,240000,23.9999,11.655618,249,2498.6965,35044.661
fluence_0p5_100ps,240000,23.9999,11.393694,247,2584.1737,-136491.66
fluence_0p5_100ps,240000,23.9999,11.13177,244,2630.5002,-71699.374
fluence_0p5_100ps,240000,23.9999,10.869846,264,2472.3079,-52551.899
fluence_0p5_100ps,240000,23.9999,10.607922,251,2473.1866,-297516.29
fluence_0p5_100ps,240000,23.9999,10.345998,256,2655.4612,-71235.843
fluence_0p5_100ps,240000,23.9999,10.084074,237,2657.7514,100947.98
fluence_0p5_100ps,240000,23.9999,9.82215,256,2555.8728,-73338.167
fluence_0p5_100ps,240000,23.9999,9.560226,244,2432.6715,-127070.01
fluence_0p5_100ps,240000,23.9999,9.298302,265,2727.7932,-209469.06
fluence_0p5_100ps,240000,23.9999,9.036378,253,2476.5231,-355272.87
fluence_0p5_100ps,240000,23.9999,8.774454,247,2389.5874,95674.044
fluence_0p5_100ps,240000,23.9999,8.51253,259,2428.3771,-48626.987
fluence_0p5_100ps,240000,23.9999,8.250606,257,2323.3953,-22045.542
fluence_0p5_100ps,240000,23.9999,7.988682,253,2357.9851,-8297.0501
fluence_0p5_100ps,240000,23.9999,7.726758,241,2737.9541,-143975.83
fluence_0p5_100ps,240000,23.9999,7.464834,262,2682.6242,146762.7
fluence_0p5_100ps,240000,23.9999,7.20291,249,2342.6097,-74841.702
fluence_0p5_100ps,240000,23.9999,6.940986,258,2528.249,345345.6
fluence_0p5_100ps,240000,23.9999,6.679062,247,2560.1728,380967.07
fluence_0p5_100ps,240000,23.9999,6.417138,257,2571.4168,49969.062
fluence_0p5_100ps,240000,23.9999,6.155214,254,2064.709,-116483.44
fluence_0p5_100ps,240000,23.9999,5.89329,245,2337.833,-245092.5
fluence_0p5_100ps,240000,23.9999,5.631366,257,2536.4363,185101.8
fluence_0p5_100ps,240000,23.9999,5.369442,246,2559.836,4225.5504
fluence_0p5_100ps,240000,23.9999,5.107518,256,2656.3679,85184.021
fluence_0p5_100ps,240000,23.9999,4.845594,250,2365.0918,134241.25
fluence_0p5_100ps,240000,23.9999,4.58367,261,2376.1762,150210.1
fluence_0p5_100ps,240000,23.9999,4.321746,262,2626.0838,238590.13
fluence_0p5_100ps,240000,23.9999,4.059822,247,2310.2778,214212.7
fluence_0p5_100ps,240000,23.9999,3.797898,253,2558.4599,-5881.1646
fluence_0p5_100ps,240000,23.9999,3.535974,253,2569.7307,252350.37
fluence_0p5_100ps,240000,23.9999,3.27405,250,2469.3404,-3911.6217
fluence_0p5_100ps,240000,23.9999,3.012126,254,2372.0637,106527.18
fluence_0p5_100ps,240000,23.9999,2.750202,255,2546.0708,-86201.995
fluence_0p5_100ps,240000,23.9999,2.488278,248,2502.7958,-148478.67
fluence_0p5_100ps,240000,23.9999,2.226354,262,2704.0829,2088.8501
fluence_0p5_100ps,240000,23.9999,1.96443,259,2513.5081,505249.09
fluence_0p5_100ps,240000,23.9999,1.702506,253,2797.6983,35546.935
fluence_0p5_100ps,240000,23.9999,1.440582,256,2615.5675,156024.93
fluence_0p5_100ps,240000,23.9999,1.178658,250,2516.4683,-112571.33
fluence_0p5_100ps,240000,23.9999,0.916734,250,2831.6535,-274700.5
fluence_0p5_100ps,240000,23.9999,0.65481,256,2678.2215,167419.38
fluence_0p5_100ps,240000,23.9999,0.392886,218,3018.7715,46462.216
fluence_0p5_100ps,240000,23.9999,0.130962,33,2731.7826,-258368.16
fluence_0p5_100ps,250000,24.9999,12.965238,256,,-422.535
fluence_0p5_100ps,250000,24.9999,12.703314,256,,8963.7691
fluence_0p5_100ps,250000,24.9999,12.44139,262,1750.1059,280803.5
fluence_0p5_100ps,250000,24.9999,12.179466,270,2477.7303,-7984.6888
fluence_0p5_100ps,250000,24.9999,11.917542,250,2571.2424,-275725.31
fluence_0p5_100ps,250000,24.9999,11.655618,262,2602.5075,109207.37
fluence_0p5_100ps,250000,24.9999,11.393694,257,2579.2302,-27062.743
fluence_0p5_100ps,250000,24.9999,11.13177,251,2712.4664,91218.96
fluence_0p5_100ps,250000,24.9999,10.869846,256,2744.991,203705.41
fluence_0p5_100ps,250000,24.9999,10.607922,255,2660.2248,-85810.875
fluence_0p5_100ps,250000,24.9999,10.345998,244,2479.7218,-290212.1
fluence_0p5_100ps,250000,24.9999,10.084074,252,2531.0781,-324786.75
fluence_0p5_100ps,250000,24.9999,9.82215,259,2877.4803,-12374.142
fluence_0p5_100ps,250000,24.9999,9.560226,267,2574.7207,115959.95
fluence_0p5_100ps,250000,24.9999,9.298302,244,2465.4498,-49600.046
fluence_0p5_100ps,250000,24.9999,9.036378,258,2802.0741,-113574.5
fluence_0p5_100ps,250000,24.9999,8.774454,263,2792.8277,135454.71
fluence_0p5_100ps,250000,24.9999,8.51253,253,2749.4393,-102488.27
fluence_0p5_100ps,250000,24.9999,8.250606,256,2704.1289,12684.877
fluence_0p5_100ps,250000,24.9999,7.988682,244,2680.496,54980.425
fluence_0p5_100ps,250000,24.9999,7.726758,255,2643.7855,-101951.96
fluence_0p5_100ps,250000,24.9999,7.464834,260,2202.6516,-280763.24
fluence_0p5_100ps,250000,24.9999,7.20291,237,2671.8682,-23892.425
fluence_0p5_100ps,250000,24.9999,6.940986,258,2466.6291,-106496.66
fluence_0p5_100ps,250000,24.9999,6.679062,257,2484.7159,-81771.74
fluence_0p5_100ps,250000,24.9999,6.417138,267,2764.8651,45545.956
fluence_0p5_100ps,250000,24.9999,6.155214,255,2443.9396,-96419.812
fluence_0p5_100ps,250000,24.9999,5.89329,245,2474.117,-8567.2769
fluence_0p5_100ps,250000,24.9999,5.631366,260,2458.0087,31880.845
fluence_0p5_100ps,250000,24.9999,5.369442,250,2603.0096,80943.355
fluence_0p5_100ps,250000,24.9999,5.107518,252,2803.5557,81384.325
fluence_0p5_100ps,250000,24.9999,4.845594,254,2225.8388,31503.619
fluence_0p5_100ps,250000,24.9999,4.58367,257,2415.9453,-114885.48
fluence_0p5_100ps,250000,24.9999,4.321746,250,2651.2977,144136.29
fluence_0p5_100ps,250000,24.9999,4.059822,254,2310.1821,-150776.73
fluence_0p5_100ps,250000,24.9999,3.797898,258,2404.1319,132853.53
fluence_0p5_100ps,250000,24.9999,3.535974,256,2397.1879,-118440.72
fluence_0p5_100ps,250000,24.9999,3.27405,247,2428.2058,68870.808
fluence_0p5_100ps,250000,24.9999,3.012126,260,2729.8386,86302.409
fluence_0p5_100ps,250000,24.9999,2.750202,256,2525.7367,69133.049
fluence_0p5_100ps,250000,24.9999,2.488278,253,2732.6572,310394.63
fluence_0p5_100ps,250000,24.9999,2.226354,261,2854.7592,-401982.57
fluence_0p5_100ps,250000,24.9999,1.96443,243,2828.0696,-178471.01
fluence_0p5_100ps,250000,24.9999,1.702506,248,2765.2274,-38975.096
fluence_0p5_100ps,250000,24.9999,1.440582,259,2911.9095,406380.35
fluence_0p5_100ps,250000,24.9999,1.178658,255,2644.6801,-177119.79
fluence_0p5_100ps,250000,24.9999,0.916734,252,2770.6895,-122479.43
fluence_0p5_100ps,250000,24.9999,0.65481,249,2985.2472,171670.56
fluence_0p5_100ps,250000,24.9999,0.392886,177,2793.6288,-385562.25
fluence_0p5_100ps,250000,24.9999,0.130962,16,3459.912,-514373.91
fluence_0p5_100ps,260000,25.9999,12.965238,256,,-422.535
fluence_0p5_100ps,260000,25.9999,12.703314,256,,12292.916
fluence_0p5_100ps,260000,25.9999,12.44139,261,3447.7735,328474.95
fluence_0p5_100ps,260000,25.9999,12.179466,278,2626.1999,259202.61
fluence_0p5_100ps,260000,25.9999,11.917542,256,2504.3262,34697.661
fluence_0p5_100ps,260000,25.9999,11.655618,253,2635.2657,141.79262
fluence_0p5_100ps,260000,25.9999,11.393694,254,2708.0051,31072.791
fluence_0p5_100ps,260000,25.9999,11.13177,260,2497.1957,254359.32
fluence_0p5_100ps,260000,25.9999,10.869846,249,3015.9322,-76532.27
fluence_0p5_100ps,260000,25.9999,10.607922,256,2487.6607,9503.8431
fluence_0p5_100ps,260000,25.9999,10.345998,253,2931.492,324582.28
fluence_0p5_100ps,260000,25.9999,10.084074,268,2860.0647,153585.04
fluence_0p5_100ps,260000,25.9999,9.82215,261,2682.0192,115543.55
fluence_0p5_100ps,260000,25.9999,9.560226,259,2589.8548,-15505.571
fluence_0p5_100ps,260000,25.9999,9.298302,251,2479.4221,478370.22
fluence_0p5_100ps,260000,25.9999,9.036378,257,2613.4886,42397.887
fluence_0p5_100ps,260000,25.9999,8.774454,257,3016.617,826626.14
fluence_0p5_100ps,260000,25.9999,8.51253,261,2479.6618,-37030.711
fluence_0p5_100ps,260000,25.9999,8.250606,245,2575.0405,125949.94
fluence_0p5_100ps,260000,25.9999,7.988682,263,2917.9962,-62920.859
fluence_0p5_100ps,260000,25.9999,7.726758,259,2745.9352,-250850.26
fluence_0p5_100ps,260000,25.9999,7.464834,253,2598.4702,157492.07
fluence_0p5_100ps,260000,25.9999,7.20291,264,2628.072,271577.09
fluence_0p5_100ps,260000,25.9999,6.940986,247,2611.505,90666.147
fluence_0p5_100ps,260000,25.9999,6.679062,240,2615.8267,126347.29
fluence_0p5_100ps,260000,25.9999,6.417138,273,2818.1643,-104228.24
fluence_0p5_100ps,260000,25.9999,6.155214,249,2474.7142,-95455.089
fluence_0p5_100ps,260000,25.9999,5.89329,259,2870.3332,45509.234
fluence_0p5_100ps,260000,25.9999,5.631366,250,2711.8438,68094.694
fluence_0p5_100ps,260000,25.9999,5.369442,257,2747.8907,85321.802
fluence_0p5_100ps,260000,25.9999,5.107518,254,2683.6179,249293.24
fluence_0p5_100ps,260000,25.9999,4.845594,251,2563.5088,21446.314
fluence_0p5_100ps,260000,25.9999,4.58367,252,2704.3056,-21191.506
fluence_0p5_100ps,260000,25.9999,4.321746,260,3057.5051,480961.13
fluence_0p5_100ps,260000,25.9999,4.059822,254,2485.1362,168510.92
fluence_0p5_100ps,260000,25.9999,3.797898,255,2747.3701,-137425.73
fluence_0p5_100ps,260000,25.9999,3.535974,252,2636.1688,-21734.324
fluence_0p5_100ps,260000,25.9999,3.27405,255,2910.4617,161367.58
fluence_0p5_100ps,260000,25.9999,3.012126,243,2734.4691,-134615.01
fluence_0p5_100ps,260000,25.9999,2.750202,256,2694.1193,-631079.04
fluence_0p5_100ps,260000,25.9999,2.488278,246,2679.2916,130557.11
fluence_0p5_100ps,260000,25.9999,2.226354,264,3067.535,-4953.1186
fluence_0p5_100ps,260000,25.9999,1.96443,249,2934.1349,216683.02
fluence_0p5_100ps,260000,25.9999,1.702506,261,2804.4669,-157359.39
fluence_0p5_100ps,260000,25.9999,1.440582,255,2973.1177,59072.001
fluence_0p5_100ps,260000,25.9999,1.178658,249,3114.2488,-100498.82
fluence_0p5_100ps,260000,25.9999,0.916734,246,2968.0622,-245464.58
fluence_0p5_100ps,260000,25.9999,0.65481,261,2887.0514,-231992.68
fluence_0p5_100ps,260000,25.9999,0.392886,140,2934.2039,141106.31
fluence_0p5_100ps,260000,25.9999,0.130962,8,4598.2971,-1760904.9
fluence_0p5_100ps,270000,26.9999,12.965238,256,,-422.535
fluence_0p5_100ps,270000,26.9999,12.703314,256,,11649.267
fluence_0p5_100ps,270000,26.9999,12.44139,260,2808.7972,290794.24
fluence_0p5_100ps,270000,26.9999,12.179466,282,2802.1943,81276.988
fluence_0p5_100ps,270000,26.9999,11.917542,243,2440.1869,-7982.2297
fluence_0p5_100ps,270000,26.9999,11.655618,262,2853.9503,293325.75
fluence_0p5_100ps,270000,26.9999,11.393694,260,2508.0551,151449.17
fluence_0p5_100ps,270000,26.9999,11.13177,257,2740.5479,343118.7
fluence_0p5_100ps,270000,26.9999,10.869846,257,2607.8676,-64735.918
fluence_0p5_100ps,270000,26.9999,10.607922,255,2780.4001,301135.99
fluence_0p5_100ps,270000,26.9999,10.345998,254,2751.9929,-66450.912
fluence_0p5_100ps,270000,26.9999,10.084074,260,3139.9585,153319.04
fluence_0p5_100ps,270000,26.9999,9.82215,247,3096.5764,360224.4
fluence_0p5_100ps,270000,26.9999,9.560226,261,3056.1915,-246435.6
fluence_0p5_100ps,270000,26.9999,9.298302,251,2815.958,-164149.03
fluence_0p5_100ps,270000,26.9999,9.036378,256,2553.5234,-175478
fluence_0p5_100ps,270000,26.9999,8.774454,247,2710.2706,-40024.17
fluence_0p5_100ps,270000,26.9999,8.51253,254,2568.1229,516221.54
fluence_0p5_100ps,270000,26.9999,8.250606,265,2797.4512,529113.73
fluence_0p5_100ps,270000,26.9999,7.988682,261,2874.6157,290271.23
fluence_0p5_100ps,270000,26.9999,7.726758,256,2639.0161,378647.35
fluence_0p5_100ps,270000,26.9999,7.464834,246,3085.3914,58489.706
fluence_0p5_100ps,270000,26.9999,7.20291,265,2835.278,343837.76
fluence_0p5_100ps,270000,26.9999,6.940986,259,2866.7955,598980.36
fluence_0p5_100ps,270000,26.9999,6.679062,258,3059.9419,31826.615
fluence_0p5_100ps,270000,26.9999,6.417138,241,2740.0514,276383.51
fluence_0p5_100ps,270000,26.9999,6.155214,254,2785.3695,403180.53
fluence_0p5_100ps,270000,26.9999,5.89329,258,2958.9304,451014.22
fluence_0p5_100ps,270000,26.9999,5.631366,258,2741.6411,313655.14
fluence_0p5_100ps,270000,26.9999,5.369442,267,2787.4394,328232.3
fluence_0p5_100ps,270000,26.9999,5.107518,259,3008.695,-58564.918
fluence_0p5_100ps,270000,26.9999,4.845594,250,2964.9311,-346204.99
fluence_0p5_100ps,270000,26.9999,4.58367,243,2640.0336,322450.81
fluence_0p5_100ps,270000,26.9999,4.321746,260,2532.7549,230478.93
fluence_0p5_100ps,270000,26.9999,4.059822,258,2651.4504,392831.3
fluence_0p5_100ps,270000,26.9999,3.797898,247,2903.7919,342845.03
fluence_0p5_100ps,270000,26.9999,3.535974,264,2834.3335,445821.85
fluence_0p5_100ps,270000,26.9999,3.27405,245,2878.629,-180809.07
fluence_0p5_100ps,270000,26.9999,3.012126,269,2831.4179,110706.54
