time_ns,time_ps,Tmax_K,melt_exists,vapor_exists,melt_depth_um,melt_radius_um,vapor_depth_um,vapor_radius_um,crater_depth_um,crater_radius_um,r_at_Tmax_um,z_at_Tmax_um
0.0,0.0,300.0,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.010081,10.081,1062.54218,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.02197,21.97,1314.8055,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.030326999999999996,30.326999999999995,1361.59898,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.042657999999999995,42.657999999999994,1311.4824,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.053826,53.826,1206.71866,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.063032,63.032000000000004,1113.12071,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.072863,72.863,1022.92561,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.08406,84.06,939.91755,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.090575,90.575,901.34311,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.10683,106.83,828.6028,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.11738,117.38,794.10117,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.1303,130.3,760.49446,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.14637999999999998,146.38,727.37557,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.16654000000000002,166.54000000000002,694.76646,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.19208999999999998,192.08999999999997,662.65959,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.22209,222.09,633.54891,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.25209,252.08999999999997,610.56984,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.28209,282.09000000000003,591.82961,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.31209,312.09,576.12199,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.34209,342.09000000000003,562.73189,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.37209,372.09,551.10792,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.40209,402.09,540.91887,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.43209,432.09,531.86423,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.46209,462.09,523.77265,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.49208999999999997,492.09,516.46013,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.5220899999999999,522.0899999999999,509.83206,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.55209,552.0899999999999,503.76582,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.58209,582.09,498.20726,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.61209,612.09,493.06933,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.64209,642.09,488.32064,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.6720900000000001,672.09,483.89631,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.70209,702.09,479.7784,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.73209,732.09,475.91667,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.76209,762.09,472.3014,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.7920900000000001,792.09,468.89252,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.82209,822.09,465.68546,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.85209,852.09,462.64747,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
