time_ns,time_ps,Tmax_K,melt_exists,vapor_exists,melt_depth_um,melt_radius_um,vapor_depth_um,vapor_radius_um,crater_depth_um,crater_radius_um,r_at_Tmax_um,z_at_Tmax_um
0.0,0.0,300.0,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.010058999999999998,10.059,1442.53507,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.020374999999999997,20.374999999999996,1793.24977,yes,no,0.004032729590339734,6.717050280972829,0.0,0.0,0.0,0.0,0.0,5.0
0.032199000000000005,32.199000000000005,1891.8747,yes,no,0.01051663761970989,9.184016962482522,0.0,0.0,0.0,0.0,0.0,5.0
0.041135,41.135,1834.06723,yes,no,0.01043233797421994,7.853785178760549,0.0,0.0,0.0,0.0,0.0,5.0
0.052147,52.147,1686.04142,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.061828,61.828,1537.98579,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.071851,71.851,1397.74232,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.083378,83.378,1267.10232,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.09277300000000001,92.77300000000001,1185.08506,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.10449,104.49,1106.63209,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.11159999999999999,111.6,1068.53248,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.12945,129.45000000000002,994.1648,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.14076,140.76,957.55406,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.15414,154.14,921.21005,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.17003,170.02999999999997,885.22249,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.18900999999999998,189.01,849.58917,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.21182,211.82000000000002,814.43711,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.23945,239.45,779.77728,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.26945,269.45000000000005,749.16973,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.29945,299.45,723.80306,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.32944999999999997,329.45,702.33891,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.35945,359.45,683.83951,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.38944999999999996,389.45,667.69581,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.41945,419.45,653.42424,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.44945,449.45,640.70649,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.47945000000000004,479.45000000000005,629.26027,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.5094500000000001,509.45000000000005,618.90408,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.53945,539.4499999999999,609.45795,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.56945,569.45,600.8121,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.59945,599.45,592.84394,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.62945,629.4499999999999,585.48426,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.65945,659.4499999999999,578.64514,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.68945,689.45,572.28169,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.7194499999999999,719.4499999999999,566.32822,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.74945,749.4499999999999,560.75506,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.77945,779.4499999999999,555.51151,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.80945,809.45,550.57777,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.8394499999999999,839.4499999999999,545.91362,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.86945,869.4499999999999,541.50585,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.89945,899.4499999999999,537.32186,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.92945,929.45,533.35291,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.95945,959.45,529.57207,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.9894499999999999,989.4499999999999,525.9737,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.0193999999999999,1019.3999999999999,522.53525,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.0494,1049.4,519.2532,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.0794,1079.3999999999999,516.10842,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.1094,1109.3999999999999,513.09891,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.1394,1139.3999999999999,510.20828,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.1694,1169.4,507.43557,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.1993999999999998,1199.3999999999999,504.76659,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.2294,1229.4,502.20116,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.2593999999999999,1259.3999999999999,499.72689,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.2894,1289.4,497.34412,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.3194000000000001,1319.4,495.04197,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.3494,1349.3999999999999,492.82114,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.3794000000000002,1379.4,490.67203,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.4094,1409.4,488.59557,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.4394,1439.4,486.58325,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.4694,1469.4,484.63614,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.4994,1499.4,482.74668,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.5293999999999999,1529.3999999999999,480.91601,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.5594000000000001,1559.4,479.13737,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.5894,1589.3999999999999,477.41197,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.6194,1619.3999999999999,475.73372,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.6494,1649.4,474.10384,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.6794,1679.4,472.51687,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.7094,1709.4,470.974,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.7394,1739.4,469.47031,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.7693999999999999,1769.3999999999999,468.00696,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.7994,1799.4,466.5795,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.8294,1829.3999999999999,465.18905,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.8594,1859.3999999999999,463.83158,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.8894,1889.3999999999999,462.50816,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.9194000000000002,1919.4000000000003,461.21513,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.9494,1949.4,459.95352,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.9794,1979.4,458.71998,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.0094000000000003,2009.4000000000003,457.51549,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.0394,2039.4,456.33701,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.0694,2069.4,455.18545,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.0994,2099.4,454.05805,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.1294,2129.4,452.95565,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.1594,2159.4,451.87572,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.1894,2189.4,450.81907,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.2194,2219.3999999999996,449.78338,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.2494,2249.4,448.76939,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.2794000000000003,2279.4,447.77499,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.3093999999999997,2309.3999999999996,446.80086,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.3394,2339.4,445.84507,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.3694,2369.4,444.90826,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.3994,2399.4,443.98864,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.4294,2429.3999999999996,443.0868,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.4594,2459.4,442.20112,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.4894,2489.3999999999996,441.33215,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.5194,2519.4,440.47837,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
