time_ns,time_ps,Tmax_K,melt_exists,vapor_exists,melt_depth_um,melt_radius_um,vapor_depth_um,vapor_radius_um,crater_depth_um,crater_radius_um,r_at_Tmax_um,z_at_Tmax_um
0.0,0.0,300.0,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.010254000000000001,10.254000000000001,1836.4272,yes,no,0.0037586969445442264,7.914219005303952,0.0,0.0,0.0,0.0,0.0,5.0
0.021131,21.131,2309.92726,yes,no,0.01886926342522699,15.068562064608225,0.0,0.0,0.0,0.0,0.0,5.0
0.030103,30.103,2422.15791,yes,no,0.02771842428655802,16.135718194282482,0.0,0.0,0.0,0.0,0.0,5.0
0.041298999999999995,41.29899999999999,2343.14551,yes,no,0.03434877821078963,15.39708435292521,0.0,0.0,0.0,0.0,0.0,5.0
0.052487,52.487,2141.62611,yes,no,0.0356681697393233,13.168812000695032,0.0,0.0,0.0,0.0,0.0,5.0
0.062134999999999996,62.135,1944.8542,yes,no,0.03142809489848819,10.132608822515309,0.0,0.0,0.0,0.0,0.0,5.0
0.072318,72.318,1756.13208,yes,no,0.016845521285768328,5.453649269492888,0.0,0.0,0.0,0.0,0.0,5.0
0.08104399999999999,81.044,1621.53613,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.091622,91.622,1492.59391,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.10031,100.31,1409.81198,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.11099,110.99000000000001,1329.19494,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.12449,124.49000000000001,1250.31505,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.13263,132.63,1211.31126,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.14192,141.92,1172.5101,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.15255,152.54999999999998,1133.93247,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.16476,164.76,1095.57916,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.17881,178.81,1057.49744,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.19507000000000002,195.07000000000002,1019.71987,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.21395,213.95,982.2994,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.23601,236.01,945.26201,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.26193,261.93,908.65406,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.29192999999999997,291.92999999999995,873.21935,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.32193000000000005,321.93000000000006,843.38562,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.35193,351.93,817.79631,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.38193,381.93,795.52857,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.41193,411.93,775.91127,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.44193,441.93,758.4592,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.47193,471.93,742.795,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.50193,501.93,728.63641,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.53193,531.9300000000001,715.75184,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.5619299999999999,561.93,703.96492,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.59193,591.93,693.12399,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.62193,621.93,683.1128,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.65193,651.9300000000001,673.82689,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.6819299999999999,681.93,665.1864,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.71193,711.93,657.11645,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.74193,741.93,649.5603,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.77193,771.93,642.4625,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.80193,801.9300000000001,635.78166,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
