time_ns,time_ps,Tmax_K,melt_exists,vapor_exists,melt_depth_um,melt_radius_um,vapor_depth_um,vapor_radius_um,crater_depth_um,crater_radius_um,r_at_Tmax_um,z_at_Tmax_um
2.3837,2383.7000000000003,685.36462,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.4137,2413.7,682.93429,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.4437,2443.7000000000003,680.54924,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.4737,2473.7,678.20805,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.5037,2503.7,675.90942,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.5337,2533.7000000000003,673.65204,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.5637000000000003,2563.7000000000003,671.43472,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.5936999999999997,2593.7,669.25627,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.6237,2623.7,667.11557,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.6537,2653.7000000000003,665.01153,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.6837,2683.7,662.94313,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.7137,2713.7,660.90935,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.7437,2743.7,658.90926,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.7737,2773.7,656.94191,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.8037,2803.7000000000003,655.00645,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.8337,2833.7,653.10198,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.8636999999999997,2863.7,651.22772,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.8937,2893.7,649.38285,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.9237,2923.7000000000003,647.56663,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.9537,2953.7,645.77831,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.9837,2983.7,644.01719,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.0137,3013.7,642.28257,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.0437000000000003,3043.7000000000003,640.57381,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.0737,3073.7000000000003,638.89026,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.1037,3103.7,637.23131,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.1337,3133.7000000000003,635.59636,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.1637,3163.7,633.98485,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.1937,3193.7000000000003,632.3962,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.2237,3223.7,630.8299,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.2537,3253.7,629.2854,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.2837,3283.7000000000003,627.76223,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.3137000000000003,3313.7000000000003,626.25987,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.3436999999999997,3343.7,624.77788,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.3737,3373.7,623.31577,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.4037,3403.7000000000003,621.87313,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.4337,3433.7,620.44951,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.4637,3463.7,619.04451,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.4937,3493.7,617.65771,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.5237,3523.7,616.28873,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.5537,3553.7000000000003,614.93718,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.5837,3583.7,613.60271,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.6136999999999997,3613.7,612.28495,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.6437,3643.7,610.98355,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.6737,3673.7000000000003,609.69818,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.7037,3703.7,608.42851,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.7337,3733.7,607.17423,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.7637,3763.7,605.93502,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.7937000000000003,3793.7000000000003,604.71058,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.8237000000000005,3823.7000000000007,603.50063,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.8537,3853.7,602.30487,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.8836999999999997,3883.7,601.12304,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.9137000000000004,3913.7000000000003,599.95485,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.9437,3943.7000000000003,598.80006,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.9736999999999996,3973.6999999999994,597.6584,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.0037,4003.7000000000003,596.52963,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.0337,4033.7,595.41351,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.0637,4063.7,594.3098,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.0937,4093.7000000000003,593.21826,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.1237,4123.700000000001,592.1387,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.1537,4153.7,591.07087,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.1837,4183.7,590.01457,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.2137,4213.7,588.96959,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.2437,4243.7,587.93573,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.2737,4273.7,586.9128,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.3037,4303.7,585.90061,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.333699999999999,4333.7,584.89895,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.363700000000001,4363.700000000001,583.90766,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.3937,4393.7,582.92656,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.423699999999999,4423.699999999999,581.95547,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.4537,4453.700000000001,580.99422,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.4837,4483.7,580.04264,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.5137,4513.7,579.10058,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.5437,4543.700000000001,578.16788,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.5737,4573.7,577.24437,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.6037,4603.7,576.32992,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.6337,4633.7,575.42437,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.6636999999999995,4663.7,574.52757,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.6937,4693.7,573.6394,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.7237,4723.7,572.75971,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.7537,4753.7,571.88836,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.7837,4783.7,571.02523,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.8137,4813.7,570.17018,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.8437,4843.7,569.32309,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.8736999999999995,4873.7,568.48383,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.9037,4903.7,567.65229,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.9337,4933.7,566.82835,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.963699999999999,4963.699999999999,566.01189,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4.9822999999999995,4982.299999999999,565.50841,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5.0,5000.0,565.03272,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
