time_ns,time_ps,Tmax_K,melt_exists,vapor_exists,melt_depth_um,melt_radius_um,vapor_depth_um,vapor_radius_um,crater_depth_um,crater_radius_um,r_at_Tmax_um,z_at_Tmax_um
0.0,0.0,300.0,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.010373,10.373000000000001,2616.49105,yes,no,0.01688025396502635,17.721912632274655,0.0,0.0,0.0,0.0,0.0,5.0
0.020138000000000003,20.138,3276.488,yes,no,0.03495374413232,21.630175340466778,0.0,0.0,0.0,0.0,0.0,5.0
0.030273,30.273,3483.53457,yes,no,0.049128375324714035,22.562939793203935,0.0,0.0,0.0,0.0,0.0,5.0
0.041243,41.243,3365.81453,yes,no,0.060766114292865936,22.042880496579436,0.0,0.0,0.0,0.0,0.0,5.0
0.050709000000000004,50.709,3115.33343,yes,no,0.06801020427671034,20.825309637589964,0.0,0.0,0.0,0.0,0.0,5.0
0.060417000000000005,60.41700000000001,2819.48658,yes,no,0.07284965004497668,19.12059563850946,0.0,0.0,0.0,0.0,0.0,5.0
0.07055,70.55,2529.82443,yes,no,0.07517641598875979,17.050594219814748,0.0,0.0,0.0,0.0,0.0,5.0
0.080301,80.301,2298.23997,yes,no,0.07479396819393536,14.94955021172878,0.0,0.0,0.0,0.0,0.0,5.0
0.092568,92.568,2074.24062,yes,no,0.070586711345066,12.268921559418573,0.0,0.0,0.0,0.0,0.0,5.0
0.102,102.0,1943.78243,yes,no,0.06410170120858893,10.113515838351107,0.0,0.0,0.0,0.0,0.0,5.0
0.11386,113.86,1816.16453,yes,no,0.051085423579154465,7.38207679239701,0.0,0.0,0.0,0.0,0.0,5.0
0.12365,123.64999999999999,1732.18009,yes,no,0.032505563176771446,4.425087972406361,0.0,0.0,0.0,0.0,0.0,5.0
0.13543,135.43,1648.7819,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.14222,142.22000000000003,1607.26437,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.15795,157.95000000000002,1524.62661,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.16708,167.08,1483.52681,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.1772,177.2,1442.59075,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.18844000000000002,188.44000000000003,1401.84755,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.20096,200.96,1361.30982,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.21494,214.94,1321.001,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.2306,230.6,1280.93326,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.2482,248.20000000000002,1241.12813,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.26805,268.05,1201.59883,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.29054,290.54,1162.367,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.31611,316.11,1123.4477,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.34532,345.32,1084.86381,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.37532,375.32,1050.41428,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.40531999999999996,405.31999999999994,1020.15432,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.43532,435.32,993.29076,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.46532,465.32,969.23054,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.49532,495.32,947.51412,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.52532,525.32,927.78445,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.55532,555.32,909.75382,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.58532,585.3199999999999,893.19267,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.61532,615.3199999999999,877.91013,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.64532,645.32,863.75102,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.67532,675.32,850.58286,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.70532,705.3199999999999,838.2965,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.73532,735.3199999999999,826.79663,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.76532,765.32,816.00398,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.7953199999999999,795.3199999999999,805.8479,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.8253199999999999,825.3199999999999,796.2693,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.85532,855.3199999999999,787.21449,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.88532,885.32,778.63843,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.9153199999999999,915.3199999999999,770.49948,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.94532,945.32,762.76264,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.97532,975.3199999999999,755.39502,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.0052999999999999,1005.2999999999998,748.36901,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.0353,1035.3000000000002,741.65821,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.0653,1065.3,735.2405,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.0953,1095.3,729.09443,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.1253,1125.3,723.20205,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.1553,1155.3,717.5457,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.1852999999999998,1185.2999999999997,712.11068,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.2153,1215.3,706.88229,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.2452999999999999,1245.3,701.84835,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.2753,1275.3000000000002,696.99652,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.3053000000000001,1305.3000000000002,692.31661,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.3353,1335.3,687.79816,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.3653000000000002,1365.3000000000002,683.43261,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.3953,1395.3,679.21101,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.4253,1425.3,675.12608,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.4553,1455.3,671.17016,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.4853,1485.3,667.337,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.5152999999999999,1515.3,663.61996,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
