case,step,time_ps,x_nm,surface_z_nm
fluence_0p5_100ps,80000,5.9999,-0.2724,-0.48861
fluence_0p5_100ps,80000,5.9999,-0.0724,-0.61953
fluence_0p5_100ps,80000,5.9999,0.1276,-0.58548
fluence_0p5_100ps,80000,5.9999,0.3276,-0.620575
fluence_0p5_100ps,80000,5.9999,0.5276,-0.48942
fluence_0p5_100ps,80000,5.9999,0.7276,-0.6204
fluence_0p5_100ps,80000,5.9999,0.9276,-0.3695
fluence_0p5_100ps,80000,5.9999,1.1276,-0.61906
fluence_0p5_100ps,80000,5.9999,1.3276,-0.47055
fluence_0p5_100ps,80000,5.9999,1.5276,-0.615925
fluence_0p5_100ps,80000,5.9999,1.7276,-0.499925
fluence_0p5_100ps,80000,5.9999,1.9276,-0.486465
fluence_0p5_100ps,80000,5.9999,2.1276,-0.56262
fluence_0p5_100ps,90000,6.9999,-2.0724,-0.58086
fluence_0p5_100ps,90000,6.9999,-1.8724,-0.454455
fluence_0p5_100ps,90000,6.9999,-1.6724,-0.59933
fluence_0p5_100ps,90000,6.9999,-1.4724,-0.345125
fluence_0p5_100ps,90000,6.9999,-1.2724,-0.59652
fluence_0p5_100ps,90000,6.9999,-1.0724,-0.4505
fluence_0p5_100ps,90000,6.9999,-0.8724,-0.60232
fluence_0p5_100ps,90000,6.9999,-0.6724,-0.49823
fluence_0p5_100ps,90000,6.9999,-0.4724,-0.5987
fluence_0p5_100ps,90000,6.9999,-0.2724,-0.47552
fluence_0p5_100ps,90000,6.9999,-0.0724,-0.58002
fluence_0p5_100ps,90000,6.9999,0.1276,-0.5816
fluence_0p5_100ps,90000,6.9999,0.3276,-0.4727
fluence_0p5_100ps,90000,6.9999,0.5276,-0.47555
fluence_0p5_100ps,90000,6.9999,0.7276,-0.58825
fluence_0p5_100ps,90000,6.9999,0.9276,-0.41952
fluence_0p5_100ps,90000,6.9999,1.1276,-0.589475
fluence_0p5_100ps,90000,6.9999,1.3276,-0.55868
fluence_0p5_100ps,90000,6.9999,1.5276,-0.60149
fluence_0p5_100ps,90000,6.9999,1.7276,-0.49088
fluence_0p5_100ps,90000,6.9999,1.9276,-0.46914
fluence_0p5_100ps,90000,6.9999,2.1276,-0.50272
fluence_0p5_100ps,100000,7.9999,-2.0724,-0.7489
fluence_0p5_100ps,100000,7.9999,-1.8724,-0.32639
fluence_0p5_100ps,100000,7.9999,-1.6724,-0.721435
fluence_0p5_100ps,100000,7.9999,-1.4724,-0.32246
fluence_0p5_100ps,100000,7.9999,-1.2724,-0.605775
fluence_0p5_100ps,100000,7.9999,-1.0724,-0.377305
fluence_0p5_100ps,100000,7.9999,-0.8724,-0.58105
fluence_0p5_100ps,100000,7.9999,-0.6724,-0.3954
fluence_0p5_100ps,100000,7.9999,-0.4724,-0.54858
fluence_0p5_100ps,100000,7.9999,-0.2724,-0.44345
fluence_0p5_100ps,100000,7.9999,-0.0724,-0.44339
fluence_0p5_100ps,100000,7.9999,0.1276,-0.5778
fluence_0p5_100ps,100000,7.9999,0.3276,-0.4649
fluence_0p5_100ps,100000,7.9999,0.5276,-0.448965
fluence_0p5_100ps,100000,7.9999,0.7276,-0.46366
fluence_0p5_100ps,100000,7.9999,0.9276,-0.580705
fluence_0p5_100ps,100000,7.9999,1.1276,-0.474
fluence_0p5_100ps,100000,7.9999,1.3276,-0.47085
fluence_0p5_100ps,100000,7.9999,1.5276,-0.43613
fluence_0p5_100ps,100000,7.9999,1.7276,-0.576865
fluence_0p5_100ps,100000,7.9999,1.9276,-0.455035
fluence_0p5_100ps,100000,7.9999,2.1276,-0.35259
fluence_0p5_100ps,110000,8.9999,-2.0724,-0.34997
fluence_0p5_100ps,110000,8.9999,-1.8724,-0.45826
fluence_0p5_100ps,110000,8.9999,-1.6724,-0.456415
fluence_0p5_100ps,110000,8.9999,-1.4724,-0.322505
fluence_0p5_100ps,110000,8.9999,-1.2724,-0.561475
fluence_0p5_100ps,110000,8.9999,-1.0724,-0.4242
fluence_0p5_100ps,110000,8.9999,-0.8724,-0.57765
fluence_0p5_100ps,110000,8.9999,-0.6724,-0.3031
fluence_0p5_100ps,110000,8.9999,-0.4724,-0.65004
fluence_0p5_100ps,110000,8.9999,-0.2724,-0.42918
fluence_0p5_100ps,110000,8.9999,-0.0724,-0.533305
fluence_0p5_100ps,110000,8.9999,0.1276,-0.48907
fluence_0p5_100ps,110000,8.9999,0.3276,-0.45132
fluence_0p5_100ps,110000,8.9999,0.5276,-0.581
fluence_0p5_100ps,110000,8.9999,0.7276,-0.43887
fluence_0p5_100ps,110000,8.9999,0.9276,-0.53045
fluence_0p5_100ps,110000,8.9999,1.1276,-0.45844
fluence_0p5_100ps,110000,8.9999,1.3276,-0.50158
fluence_0p5_100ps,110000,8.9999,1.5276,-0.57503
fluence_0p5_100ps,110000,8.9999,1.7276,-0.501885
fluence_0p5_100ps,110000,8.9999,1.9276,-0.4545
fluence_0p5_100ps,110000,8.9999,2.1276,-0.586025
fluence_0p5_100ps,120000,9.9999,-2.0724,-0.773175
fluence_0p5_100ps,120000,9.9999,-1.8724,-0.565235
fluence_0p5_100ps,120000,9.9999,-1.6724,-0.50104
fluence_0p5_100ps,120000,9.9999,-1.4724,-0.542
fluence_0p5_100ps,120000,9.9999,-1.2724,-0.51958
fluence_0p5_100ps,120000,9.9999,-1.0724,-0.44044
fluence_0p5_100ps,120000,9.9999,-0.8724,-0.4707
fluence_0p5_100ps,120000,9.9999,-0.6724,-0.36316
fluence_0p5_100ps,120000,9.9999,-0.4724,-0.56518
fluence_0p5_100ps,120000,9.9999,-0.2724,-0.41714
fluence_0p5_100ps,120000,9.9999,-0.0724,-0.583075
fluence_0p5_100ps,120000,9.9999,0.1276,-0.30675
fluence_0p5_100ps,120000,9.9999,0.3276,-0.69515
fluence_0p5_100ps,120000,9.9999,0.5276,-0.289905
fluence_0p5_100ps,120000,9.9999,0.7276,-0.65905
fluence_0p5_100ps,120000,9.9999,0.9276,-0.32109
fluence_0p5_100ps,120000,9.9999,1.1276,-0.44344
fluence_0p5_100ps,120000,9.9999,1.3276,-0.66482
fluence_0p5_100ps,120000,9.9999,1.5276,-0.57105
fluence_0p5_100ps,120000,9.9999,1.7276,-0.44809
fluence_0p5_100ps,120000,9.9999,1.9276,-0.401025
fluence_0p5_100ps,120000,9.9999,2.1276,-0.55418
fluence_0p5_100ps,130000,10.9999,-2.0724,-0.52756
fluence_0p5_100ps,130000,10.9999,-1.8724,-0.44429
fluence_0p5_100ps,130000,10.9999,-1.6724,-0.49768
fluence_0p5_100ps,130000,10.9999,-1.4724,-0.43577
fluence_0p5_100ps,130000,10.9999,-1.2724,-0.5286
fluence_0p5_100ps,130000,10.9999,-1.0724,-0.677615
fluence_0p5_100ps,130000,10.9999,-0.8724,-0.45513
fluence_0p5_100ps,130000,10.9999,-0.6724,-0.563585
fluence_0p5_100ps,130000,10.9999,-0.4724,-0.43489
fluence_0p5_100ps,130000,10.9999,-0.2724,-0.45001
fluence_0p5_100ps,130000,10.9999,-0.0724,-0.5737
fluence_0p5_100ps,130000,10.9999,0.1276,-0.47598
fluence_0p5_100ps,130000,10.9999,0.3276,-0.54855
fluence_0p5_100ps,130000,10.9999,0.5276,-0.4461
fluence_0p5_100ps,130000,10.9999,0.7276,-0.57285
fluence_0p5_100ps,130000,10.9999,0.9276,-0.37344
fluence_0p5_100ps,130000,10.9999,1.1276,-0.65782
fluence_0p5_100ps,130000,10.9999,1.3276,-0.42587
fluence_0p5_100ps,130000,10.9999,1.5276,-0.53564
fluence_0p5_100ps,130000,10.9999,1.7276,-0.42645
fluence_0p5_100ps,130000,10.9999,1.9276,-0.4401
fluence_0p5_100ps,130000,10.9999,2.1276,-0.54563
fluence_0p5_100ps,140000,11.9999,-2.0724,-0.395995
fluence_0p5_100ps,140000,11.9999,-1.8724,-0.42794
fluence_0p5_100ps,140000,11.9999,-1.6724,-0.58927
fluence_0p5_100ps,140000,11.9999,-1.4724,-0.256885
fluence_0p5_100ps,140000,11.9999,-1.2724,-0.54014
fluence_0p5_100ps,140000,11.9999,-1.0724,-0.29538
fluence_0p5_100ps,140000,11.9999,-0.8724,-0.58337
fluence_0p5_100ps,140000,11.9999,-0.6724,-0.26494
fluence_0p5_100ps,140000,11.9999,-0.4724,-0.58086
fluence_0p5_100ps,140000,11.9999,-0.2724,-0.30586
fluence_0p5_100ps,140000,11.9999,-0.0724,-0.591405
fluence_0p5_100ps,140000,11.9999,0.1276,-0.40123
fluence_0p5_100ps,140000,11.9999,0.3276,-0.61941
fluence_0p5_100ps,140000,11.9999,0.5276,-0.36291
fluence_0p5_100ps,140000,11.9999,0.7276,-0.55289
fluence_0p5_100ps,140000,11.9999,0.9276,-0.37986
fluence_0p5_100ps,140000,11.9999,1.1276,-0.56077
fluence_0p5_100ps,140000,11.9999,1.3276,-0.28943
fluence_0p5_100ps,140000,11.9999,1.5276,-0.48268
fluence_0p5_100ps,140000,11.9999,1.7276,-0.54623
fluence_0p5_100ps,140000,11.9999,1.9276,-0.396705
fluence_0p5_100ps,140000,11.9999,2.1276,-0.325365
fluence_0p5_100ps,150000,12.9999,-2.0724,-0.51771
fluence_0p5_100ps,150000,12.9999,-1.8724,-0.33118
fluence_0p5_100ps,150000,12.9999,-1.6724,-0.47835
fluence_0p5_100ps,150000,12.9999,-1.4724,-0.30665
fluence_0p5_100ps,150000,12.9999,-1.2724,-0.70732
fluence_0p5_100ps,150000,12.9999,-1.0724,-0.270615
fluence_0p5_100ps,150000,12.9999,-0.8724,-0.64076
fluence_0p5_100ps,150000,12.9999,-0.6724,-0.2939
fluence_0p5_100ps,150000,12.9999,-0.4724,-0.5882
fluence_0p5_100ps,150000,12.9999,-0.2724,-0.28225
fluence_0p5_100ps,150000,12.9999,-0.0724,-0.552635
fluence_0p5_100ps,150000,12.9999,0.1276,-0.513075
fluence_0p5_100ps,150000,12.9999,0.3276,-0.53315
fluence_0p5_100ps,150000,12.9999,0.5276,-0.40735
fluence_0p5_100ps,150000,12.9999,0.7276,-0.4232
fluence_0p5_100ps,150000,12.9999,0.9276,-0.41119
fluence_0p5_100ps,150000,12.9999,1.1276,-0.66825
fluence_0p5_100ps,150000,12.9999,1.3276,-0.36362
fluence_0p5_100ps,150000,12.9999,1.5276,-0.489795
fluence_0p5_100ps,150000,12.9999,1.7276,-0.549585
fluence_0p5_100ps,150000,12.9999,1.9276,-0.41705
fluence_0p5_100ps,150000,12.9999,2.1276,-0.32588
fluence_0p5_100ps,160000,13.9999,-2.0724,-0.36605
fluence_0p5_100ps,160000,13.9999,-1.8724,-0.51428
fluence_0p5_100ps,160000,13.9999,-1.6724,-0.43626
fluence_0p5_100ps,160000,13.9999,-1.4724,-0.45507
fluence_0p5_100ps,160000,13.9999,-1.2724,-0.35833
fluence_0p5_100ps,160000,13.9999,-1.0724,-0.292875
fluence_0p5_100ps,160000,13.9999,-0.8724,-0.473125
fluence_0p5_100ps,160000,13.9999,-0.6724,-0.34561
fluence_0p5_100ps,160000,13.9999,-0.4724,-0.55009
fluence_0p5_100ps,160000,13.9999,-0.2724,-0.34576
fluence_0p5_100ps,160000,13.9999,-0.0724,-0.602345
fluence_0p5_100ps,160000,13.9999,0.1276,-0.3387
fluence_0p5_100ps,160000,13.9999,0.3276,-0.5291
fluence_0p5_100ps,160000,13.9999,0.5276,-0.389535
fluence_0p5_100ps,160000,13.9999,0.7276,-0.571505
fluence_0p5_100ps,160000,13.9999,0.9276,-0.278015
fluence_0p5_100ps,160000,13.9999,1.1276,-0.53204
fluence_0p5_100ps,160000,13.9999,1.3276,-0.41066
fluence_0p5_100ps,160000,13.9999,1.5276,-0.48065
fluence_0p5_100ps,160000,13.9999,1.7276,-0.308525
fluence_0p5_100ps,160000,13.9999,1.9276,-0.456165
fluence_0p5_100ps,160000,13.9999,2.1276,-0.4781
fluence_0p5_100ps,170000,14.9999,-2.0724,-0.29853
fluence_0p5_100ps,170000,14.9999,-1.8724,-0.5189
fluence_0p5_100ps,170000,14.9999,-1.6724,-0.37992
fluence_0p5_100ps,170000,14.9999,-1.4724,-0.431455
fluence_0p5_100ps,170000,14.9999,-1.2724,-0.45635
fluence_0p5_100ps,170000,14.9999,-1.0724,-0.295775
fluence_0p5_100ps,170000,14.9999,-0.8724,-0.427695
fluence_0p5_100ps,170000,14.9999,-0.6724,-0.3533
fluence_0p5_100ps,170000,14.9999,-0.4724,-0.530865
fluence_0p5_100ps,170000,14.9999,-0.2724,-0.3971
fluence_0p5_100ps,170000,14.9999,-0.0724,-0.50784
fluence_0p5_100ps,170000,14.9999,0.1276,-0.48558
fluence_0p5_100ps,170000,14.9999,0.3276,-0.46988
fluence_0p5_100ps,170000,14.9999,0.5276,-0.3382
fluence_0p5_100ps,170000,14.9999,0.7276,-0.51842
fluence_0p5_100ps,170000,14.9999,0.9276,-0.17891
fluence_0p5_100ps,170000,14.9999,1.1276,-0.60878
fluence_0p5_100ps,170000,14.9999,1.3276,-0.38519
fluence_0p5_100ps,170000,14.9999,1.5276,-0.28239
fluence_0p5_100ps,170000,14.9999,1.7276,-0.41527
fluence_0p5_100ps,170000,14.9999,1.9276,-0.50084
fluence_0p5_100ps,170000,14.9999,2.1276,-0.362675
fluence_0p5_100ps,180000,15.9999,-2.0724,-0.33275
fluence_0p5_100ps,180000,15.9999,-1.8724,-0.496525
fluence_0p5_100ps,180000,15.9999,-1.6724,-0.484455
fluence_0p5_100ps,180000,15.9999,-1.4724,-0.41238
fluence_0p5_100ps,180000,15.9999,-1.2724,-0.39545
fluence_0p5_100ps,180000,15.9999,-1.0724,-0.51027
fluence_0p5_100ps,180000,15.9999,-0.8724,-0.29232
fluence_0p5_100ps,180000,15.9999,-0.6724,-0.171305
fluence_0p5_100ps,180000,15.9999,-0.4724,-0.6086
fluence_0p5_100ps,180000,15.9999,-0.2724,-0.22906
fluence_0p5_100ps,180000,15.9999,-0.0724,-0.567
fluence_0p5_100ps,180000,15.9999,0.1276,-0.430235
fluence_0p5_100ps,180000,15.9999,0.3276,-0.568
fluence_0p5_100ps,180000,15.9999,0.5276,-0.34555
fluence_0p5_100ps,180000,15.9999,0.7276,-0.52578
fluence_0p5_100ps,180000,15.9999,0.9276,-0.20388
fluence_0p5_100ps,180000,15.9999,1.1276,-0.41811
fluence_0p5_100ps,180000,15.9999,1.3276,-0.224705
fluence_0p5_100ps,180000,15.9999,1.5276,-0.427725
fluence_0p5_100ps,180000,15.9999,1.7276,-0.4812
fluence_0p5_100ps,180000,15.9999,1.9276,-0.542305
fluence_0p5_100ps,180000,15.9999,2.1276,-0.25745
fluence_0p5_100ps,190000,16.9999,-2.0724,-0.53797
fluence_0p5_100ps,190000,16.9999,-1.8724,-0.453325
fluence_0p5_100ps,190000,16.9999,-1.6724,-0.60034
fluence_0p5_100ps,190000,16.9999,-1.4724,-0.390755
fluence_0p5_100ps,190000,16.9999,-1.2724,-0.59908
fluence_0p5_100ps,190000,16.9999,-1.0724,-0.43899
fluence_0p5_100ps,190000,16.9999,-0.8724,-0.46907
fluence_0p5_100ps,190000,16.9999,-0.6724,-0.3861
fluence_0p5_100ps,190000,16.9999,-0.4724,-0.6896
fluence_0p5_100ps,190000,16.9999,-0.2724,-0.25024
fluence_0p5_100ps,190000,16.9999,-0.0724,-0.56647
fluence_0p5_100ps,190000,16.9999,0.1276,-0.29961
fluence_0p5_100ps,190000,16.9999,0.3276,-0.56668
fluence_0p5_100ps,190000,16.9999,0.5276,-0.32976
fluence_0p5_100ps,190000,16.9999,0.7276,-0.62266
fluence_0p5_100ps,190000,16.9999,0.9276,-0.25642
fluence_0p5_100ps,190000,16.9999,1.1276,-0.41475
fluence_0p5_100ps,190000,16.9999,1.3276,-0.39215
fluence_0p5_100ps,190000,16.9999,1.5276,-0.46616
fluence_0p5_100ps,190000,16.9999,1.7276,-0.43281
fluence_0p5_100ps,190000,16.9999,1.9276,-0.44423
fluence_0p5_100ps,190000,16.9999,2.1276,-0.45392
fluence_0p5_100ps,200000,17.9999,-2.0724,-0.57028
fluence_0p5_100ps,200000,17.9999,-1.8724,-0.49843
fluence_0p5_100ps,200000,17.9999,-1.6724,-0.65346
