case,step,time_ps,x_nm,surface_z_nm
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,-0.45945,-1.41584
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,-0.25945,-1.1608
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,-0.05945,-1.3071
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,0.14055,-1.037705
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,0.34055,-1.31275
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,0.54055,-1.1627
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,0.74055,-1.294
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,0.94055,-1.03345
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,1.14055,-1.290735
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,1.34055,-1.14775
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,1.54055,-1.42226
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,1.74055,-1.0192
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,1.94055,-1.40907
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,2.14055,-1.145035
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,2.34055,-1.10458
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,2.54055,-1.422735
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,2.74055,-1.145805
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,2.94055,-1.42511
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,3.14055,-1.01969
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,3.34055,-1.404665
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,3.54055,-1.163205
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,3.74055,-1.29547
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,3.94055,-1.03061
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,4.14055,-1.31348
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,4.34055,-1.16307
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,4.54055,-1.29368
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,4.74055,-1.029115
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,4.94055,-1.4156
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,10000,5,5.14055,-1.04828
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-5.05945,-1.15298
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-4.85945,-1.01156
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-4.65945,-1.431385
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-4.45945,-1.01812
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-4.25945,-1.39342
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-4.05945,-1.15342
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-3.85945,-1.29065
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-3.65945,-1.03224
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-3.45945,-1.29434
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-3.25945,-1.15673
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-3.05945,-1.29404
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-2.85945,-1.06892
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-2.65945,-1.30029
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-2.45945,-1.15915
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-2.25945,-1.29804
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-2.05945,-1.0279
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-1.85945,-1.41358
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-1.65945,-1.14582
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-1.45945,-1.14554
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-1.25945,-1.30903
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-1.05945,-1.13943
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-0.85945,-1.330075
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-0.65945,-1.2824
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-0.45945,-1.3017
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-0.25945,-1.15642
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,-0.05945,-1.30279
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,0.14055,-1.02977
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,0.34055,-1.29443
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,0.54055,-1.15088
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,0.74055,-1.29207
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,0.94055,-1.07304
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,1.14055,-1.293795
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,1.34055,-1.135495
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,1.54055,-1.54172
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,1.74055,-1.00991
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,1.94055,-1.43404
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,2.14055,-1.03314
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,2.34055,-1.166505
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,2.54055,-1.30155
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,2.74055,-0.92223
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,2.94055,-1.4363
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,3.14055,-1.02801
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,3.34055,-1.2978
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,3.54055,-1.15465
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,3.74055,-1.3139
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,3.94055,-1.03868
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,4.14055,-1.28424
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,4.34055,-1.159725
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,4.54055,-1.299235
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,4.74055,-1.020105
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,4.94055,-1.2917
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,11000,5.5,5.14055,-0.88576
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-5.05945,-1.29056
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-4.85945,-1.124375
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-4.65945,-1.41881
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-4.45945,-1.00313
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-4.25945,-1.432425
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-4.05945,-1.14898
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-3.85945,-1.30638
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-3.65945,-1.0219
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-3.45945,-1.29503
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-3.25945,-1.15767
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-3.05945,-1.28252
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-2.85945,-1.03821
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-2.65945,-1.29122
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-2.45945,-1.15698
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-2.25945,-1.425
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-2.05945,-1.027475
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-1.85945,-1.42258
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-1.65945,-0.99355
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-1.45945,-1.2671
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-1.25945,-1.2895
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-1.05945,-1.0591
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-0.85945,-1.42435
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-0.65945,-1.015125
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-0.45945,-1.434565
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-0.25945,-1.14078
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,-0.05945,-1.421345
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,0.14055,-1.039005
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,0.34055,-1.294235
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,0.54055,-1.157775
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,0.74055,-1.2909
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,0.94055,-1.03836
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,1.14055,-1.31374
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,1.34055,-1.15278
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,1.54055,-1.411975
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,1.74055,-1.02151
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,1.94055,-1.30288
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,2.14055,-1.153195
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,2.34055,-1.02714
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,2.54055,-1.41916
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,2.74055,-0.908235
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,2.94055,-1.42437
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,3.14055,-1.02094
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,3.34055,-1.300735
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,3.54055,-1.15104
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,3.74055,-1.31034
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,3.94055,-1.025115
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,4.14055,-1.29002
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,4.34055,-1.1527
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,4.54055,-1.303775
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,4.74055,-1.01836
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,4.94055,-1.41261
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,12000,6,5.14055,-0.87583
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-5.05945,-1.2801
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-4.85945,-1.14329
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-4.65945,-1.4248
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-4.45945,-1.01327
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-4.25945,-1.41486
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-4.05945,-1.16254
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-3.85945,-1.30765
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-3.65945,-1.01832
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-3.45945,-1.30374
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-3.25945,-1.15722
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-3.05945,-1.29842
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-2.85945,-1.04473
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-2.65945,-1.320695
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-2.45945,-1.15625
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-2.25945,-1.42981
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-2.05945,-1.00925
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-1.85945,-1.41464
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-1.65945,-1.14234
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-1.45945,-1.153175
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-1.25945,-1.42642
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-1.05945,-0.89082
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-0.85945,-1.559025
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-0.65945,-1.02462
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-0.45945,-1.409335
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-0.25945,-1.155435
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,-0.05945,-1.30616
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,0.14055,-1.03528
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,0.34055,-1.2945
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,0.54055,-1.154185
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,0.74055,-1.3096
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,0.94055,-1.023975
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,1.14055,-1.35459
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,1.34055,-1.148395
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,1.54055,-1.43006
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,1.74055,-1.02698
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,1.94055,-1.29098
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,2.14055,-1.17446
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,2.34055,-1.045195
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,2.54055,-1.46374
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,2.74055,-1.02724
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,2.94055,-1.434925
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,3.14055,-1.03845
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,3.34055,-1.41106
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,3.54055,-1.161755
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,3.74055,-1.30668
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,3.94055,-1.03725
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,4.14055,-1.299025
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,4.34055,-1.16994
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,4.54055,-1.30977
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,4.74055,-1.02305
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,4.94055,-1.29274
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,13000,6.5,5.14055,-1.13494
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-5.05945,-1.47398
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-4.85945,-1.024575
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-4.65945,-1.44387
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-4.45945,-1.01548
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-4.25945,-1.44442
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-4.05945,-1.157675
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-3.85945,-1.30236
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-3.65945,-1.02545
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-3.45945,-1.31598
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-3.25945,-1.15881
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-3.05945,-1.29596
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-2.85945,-1.09408
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-2.65945,-1.31237
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-2.45945,-1.147415
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-2.25945,-1.4355
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-2.05945,-1.0189
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-1.85945,-1.4148
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-1.65945,-1.1502
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-1.45945,-1.26925
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-1.25945,-1.30375
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-1.05945,-1.02001
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-0.85945,-1.43047
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-0.65945,-1.017
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-0.45945,-1.426675
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-0.25945,-1.14921
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,-0.05945,-1.41955
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,0.14055,-1.02952
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,0.34055,-1.29996
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,0.54055,-1.16026
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,0.74055,-1.301095
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,0.94055,-1.02854
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,1.14055,-1.29845
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,1.34055,-1.16033
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,1.54055,-1.41996
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,1.74055,-1.02625
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,1.94055,-1.294695
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,2.14055,-1.1676
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,2.34055,-1.03364
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,2.54055,-1.55028
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,2.74055,-1.1452
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,2.94055,-1.419435
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,3.14055,-1.038005
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,3.34055,-1.30953
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,3.54055,-1.16404
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,3.74055,-1.40868
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,3.94055,-1.02504
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,4.14055,-1.30016
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,4.34055,-1.163905
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,4.54055,-1.34405
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,4.74055,-1.0184
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,4.94055,-1.28978
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,14000,7,5.14055,-0.602935
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-5.05945,-1.28606
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-4.85945,-1.1436
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-4.65945,-1.42396
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-4.45945,-1.0192
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-4.25945,-1.426335
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-4.05945,-1.15846
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-3.85945,-1.301275
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-3.65945,-1.02676
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-3.45945,-1.412515
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-3.25945,-1.15872
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-3.05945,-1.302165
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-2.85945,-1.1281
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-2.65945,-1.40135
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-2.45945,-1.14549
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-2.25945,-1.40411
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-2.05945,-1.02921
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-1.85945,-1.32252
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-1.65945,-1.15268
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-1.45945,-1.0446
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-1.25945,-1.544885
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-1.05945,-0.89764
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-0.85945,-1.55766
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-0.65945,-0.998715
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-0.45945,-1.442075
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-0.25945,-1.14117
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,-0.05945,-1.422205
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,0.14055,-1.025615
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,0.34055,-1.295
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,0.54055,-1.15128
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,0.74055,-1.29332
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,0.94055,-1.280005
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,1.14055,-1.29962
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,1.34055,-1.152085
fluence_0p5_20ps_free_surface_ablation_debug_weaker_heat_v2,15000,7.5,1.54055,-1.41175
