time_ns,time_ps,Tmax_K,melt_exists,vapor_exists,melt_depth_um,melt_radius_um,vapor_depth_um,vapor_radius_um,crater_depth_um,crater_radius_um,r_at_Tmax_um,z_at_Tmax_um
0.0,0.0,300.0,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.010036,10.036,4104.10773,yes,yes,0.029877111634335485,24.861957224312153,0.0056903453065668685,9.861550107167293,0.0056903453065668685,9.861550107167293,0.0,5.0
0.020046,20.046000000000003,5254.34392,yes,yes,0.05354002031906546,27.928242152567332,0.02061781577341204,16.136043629453965,0.02061781577341204,16.136043629453965,0.0,5.0
0.030028999999999997,30.028999999999996,5604.4816,yes,yes,0.07171891312175305,28.67223669479569,0.03148150936658212,17.385049513836947,0.03148150936658212,17.385049513836947,0.0,5.0
0.040647,40.647000000000006,5430.304,yes,yes,0.08753873495316089,28.312807711475102,0.03890026548081682,16.786049438939887,0.03890026548081682,16.786049438939887,0.0,5.0
0.050929,50.929,4982.24841,yes,yes,0.09991551003880872,27.306859398992938,0.04204166248189534,15.025495469245142,0.04204166248189534,15.025495469245142,0.0,5.0
0.060701,60.701,4484.99538,yes,yes,0.10966623263685626,26.011756242488257,0.04075658381564118,12.523188820112967,0.04075658381564118,12.523188820112967,0.0,5.0
0.07099699999999999,70.99699999999999,3997.55717,yes,yes,0.11800159219395745,24.512590394816264,0.03318995905567146,9.013561380995673,0.03318995905567146,9.013561380995673,0.0,5.0
0.08070000000000001,80.7,3616.58139,yes,yes,0.12419604658998207,23.110143442473987,0.013357990785996421,3.821143902893366,0.013357990785996421,3.821143902893366,0.0,5.0
0.091305,91.30499999999999,3290.80292,yes,no,0.12930351809445817,21.698064183931162,0.0,0.0,0.0,0.0,0.0,5.0
0.10094,100.94,3062.06438,yes,no,0.13276654329800675,20.543393849855136,0.0,0.0,0.0,0.0,0.0,5.0
0.11052,110.52,2881.8068,yes,no,0.13516138629072838,19.509618791141264,0.0,0.0,0.0,0.0,0.0,5.0
0.12246,122.46,2703.08785,yes,no,0.1369088256702753,18.3465616988682,0.0,0.0,0.0,0.0,0.0,5.0
0.13346,133.46,2569.80241,yes,no,0.1374897425659256,17.366925558994996,0.0,0.0,0.0,0.0,0.0,5.0
0.14201000000000003,142.01000000000002,2481.23499,yes,no,0.13734438566567597,16.649290814411902,0.0,0.0,0.0,0.0,0.0,5.0
0.15169,151.69,2392.89914,yes,no,0.136608798649962,15.869852371917677,0.0,0.0,0.0,0.0,0.0,5.0
0.16271,162.70999999999998,2304.84123,yes,no,0.1350936960178144,15.017612948301315,0.0,0.0,0.0,0.0,0.0,5.0
0.17528,175.28,2217.09527,yes,no,0.132548936096212,14.072701556574678,0.0,0.0,0.0,0.0,0.0,5.0
0.18223999999999999,182.23999999999998,2173.35795,yes,no,0.13079005697026602,13.5585488715958,0.0,0.0,0.0,0.0,0.0,5.0
0.19769,197.69,2086.18583,yes,no,0.1258973543995099,12.434716866411009,0.0,0.0,0.0,0.0,0.0,5.0
0.20628,206.28,2042.76315,yes,no,0.12264652394958464,11.814102297917557,0.0,0.0,0.0,0.0,0.0,5.0
0.21552,215.51999999999998,1999.45752,yes,no,0.11869136319192997,11.143858483682624,0.0,0.0,0.0,0.0,0.0,5.0
0.22547,225.47,1956.27426,yes,no,0.11380955231385315,10.35988811238619,0.0,0.0,0.0,0.0,0.0,5.0
0.23621,236.21,1913.21975,yes,no,0.10786536950460324,9.59570796148702,0.0,0.0,0.0,0.0,0.0,5.0
0.24782,247.82000000000002,1870.29968,yes,no,0.10050111021453922,8.714507145076503,0.0,0.0,0.0,0.0,0.0,5.0
